,CustomerID,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,SegmentID,Account_Creation,Segment
16857,22862,MR.,DERRICK,NAVARRO,1964-01-23,M,M,derrick10@adventure-works.com,"$110,000 ",3,Bachelors,Management,Y,1,2017-01-29,Corporate
16858,22869,MR.,RAFAEL,LU,1980-10-13,S,M,rafael12@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N,1,2017-03-22,Corporate
16859,22872,MRS.,SARA,BAILEY,1962-06-26,M,F,sara17@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y,1,2017-01-19,Corporate
16860,22877,MR.,XAVIER,GRIFFIN,1961-11-10,M,M,xavier61@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y,1,2015-01-30,Corporate
16861,22878,MRS.,ANGELICA,ROSS,1961-07-11,M,F,angelica3@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y,1,2016-10-11,Corporate
16862,22901,MRS.,KATHERINE,STEWART,1958-10-26,S,F,katherine2@adventure-works.com,"$60,000 ",1,Bachelors,Professional,N,1,2015-01-12,Corporate
16863,22904,MR.,MITCHELL,SHEN,1969-07-15,S,M,mitchell2@adventure-works.com,"$90,000 ",1,Graduate Degree,Management,N,1,2015-11-13,Corporate
16864,22911,MR.,GREGORY,RAJE,1968-10-04,M,M,gregory17@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y,1,2017-02-27,Corporate
16865,22918,MR.,CALVIN,JAI,1966-03-20,S,M,calvin11@adventure-works.com,"$80,000 ",5,Graduate Degree,Management,Y,1,2017-04-08,Corporate
16866,22931,MR.,LOGAN,JOHNSON,1928-03-02,M,M,logan50@adventure-works.com,"$100,000 ",5,Graduate Degree,Management,N,1,2015-12-13,Corporate
16867,22934,MRS.,TONYA,KUMAR,1962-11-16,M,F,tonya7@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y,1,2015-12-20,Corporate
16868,22942,MRS.,BRITTNEY,SHE,1960-06-26,M,F,brittney22@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y,1,2015-12-07,Corporate
16869,22977,MR.,IAN,PATTERSON,1978-04-21,M,M,ian51@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N,1,2016-11-28,Corporate
16870,22978,MR.,DEVON,JAI,1938-10-26,M,M,devon9@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y,1,2015-05-19,Corporate
16871,22979,MR.,THEODORE,HERNANDEZ,1977-07-22,S,M,theodore4@adventure-works.com,"$30,000 ",0,Partial High School,Clerical,N,1,2017-05-09,Corporate
16872,22980,MR.,OSCAR,WASHINGTON,1977-02-23,M,M,oscar21@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y,1,2016-08-09,Corporate
16873,23013,MR.,LOUIS,YANG,1946-04-11,M,M,louis43@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,N,1,2016-12-22,Corporate
16874,23018,MR.,RICHARD,WHITE,1971-03-03,M,M,richard53@adventure-works.com,"$70,000 ",1,Graduate Degree,Skilled Manual,Y,1,2017-02-23,Corporate
16875,23027,MR.,FERNANDO,GRIFFIN,1962-04-02,S,M,fernando62@adventure-works.com,"$130,000 ",1,Bachelors,Management,N,1,2017-02-11,Corporate
16876,23042,MRS.,RILEY,BLUE,1955-06-26,S,F,riley3@adventure-works.com,"$70,000 ",4,High School,Professional,Y,1,2017-02-13,Corporate
16877,23102,MRS.,BARBARA,ZENG,1952-07-06,M,F,barbara31@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,Y,1,2015-12-03,Corporate
16878,23106,MRS.,KATHRYN,YUAN,1954-09-17,M,F,kathryn6@adventure-works.com,"$70,000 ",2,Partial College,Skilled Manual,Y,1,2015-12-17,Corporate
16879,23108,MS.,SAVANNAH,WRIGHT,1975-12-19,S,F,savannah43@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y,1,2017-02-15,Corporate
16880,23121,MR.,DANNY,RAMOS,1957-03-07,M,M,danny18@adventure-works.com,"$70,000 ",2,High School,Professional,Y,1,2016-01-04,Corporate
16881,23139,MR.,CHRISTIAN,YANG,1956-06-16,S,M,christian13@adventure-works.com,"$60,000 ",2,High School,Professional,N,1,2016-12-08,Corporate
16882,23152,MRS.,MICHELLE,HOWARD,1970-03-05,M,F,michelle12@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,1,2017-05-09,Corporate
16883,23157,MRS.,VALERIE,GAO,1971-05-11,M,F,valerie17@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,1,2017-02-16,Corporate
16884,23160,MRS.,AIMEE,HUANG,1971-01-13,M,F,aimee5@adventure-works.com,"$70,000 ",2,Graduate Degree,Professional,Y,1,2017-03-20,Corporate
16885,23178,MR.,DALTON,MORRIS,1967-06-23,S,M,dalton90@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,N,1,2016-12-23,Corporate
16886,23200,MRS.,GRACE,RODRIGUEZ,1965-08-11,M,F,grace19@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y,1,2016-12-08,Corporate
16887,23208,MRS.,JANET,WATSON,1924-07-06,S,F,janet28@adventure-works.com,"$50,000 ",1,Graduate Degree,Professional,Y,1,2017-02-02,Corporate
16888,23216,MR.,KEVIN,HALL,1963-03-07,S,M,kevin59@adventure-works.com,"$60,000 ",3,Graduate Degree,Professional,N,1,2017-01-29,Corporate
16889,23231,MR.,DYLAN,MOORE,1971-03-05,S,M,dylan35@adventure-works.com,"$30,000 ",0,High School,Manual,N,1,2017-04-11,Corporate
16890,23270,MRS.,ANNA,ANDERSON,1956-09-16,M,F,anna70@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y,1,2017-02-03,Corporate
16891,23271,MRS.,ALEXANDRA,CLARK,1957-08-26,M,F,alexandra83@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N,1,2017-02-09,Corporate
16892,23283,MRS.,HALEY,TORRES,1958-12-24,S,F,haley14@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y,1,2015-03-16,Corporate
16893,23288,MR.,EDUARDO,EVANS,1959-03-11,S,M,eduardo42@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,1,2017-02-03,Corporate
16894,23307,MRS.,MEREDITH,RAMOS,1947-06-02,M,F,meredith41@adventure-works.com,"$10,000 ",2,High School,Skilled Manual,Y,1,2016-11-12,Corporate
16895,23316,MR.,BILLY,BLANCO,1947-08-06,S,M,billy16@adventure-works.com,"$30,000 ",3,Partial College,Clerical,N,1,2016-01-10,Corporate
16896,23328,MR.,JULIAN,BUTLER,1980-04-04,M,M,julian16@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,Y,1,2017-02-27,Corporate
16897,23334,MR.,BRANDON,WILSON,1975-06-20,S,M,brandon46@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N,1,2017-02-01,Corporate
16898,23366,MR.,FERNANDO,CAMPBELL,1964-02-24,S,M,fernando40@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,N,1,2016-10-09,Corporate
16899,23367,MRS.,HALEY,RAMIREZ,1964-09-26,M,F,haley16@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,Y,1,2016-12-18,Corporate
16900,23371,MRS.,KATHERINE,ROBERTS,1963-02-16,S,F,katherine52@adventure-works.com,"$60,000 ",3,Graduate Degree,Professional,Y,1,2017-03-08,Corporate
16901,23399,MR.,KEITH,PAL,1960-05-26,M,M,keith15@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y,1,2017-03-01,Corporate
16902,23420,MR.,MARIO,MOYER,1969-11-27,S,M,mario15@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,Y,1,2016-01-26,Corporate
16903,23444,MR.,AIDAN,WASHINGTON,1973-11-13,S,M,aidan14@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N,1,2017-04-08,Corporate
16904,23446,MS.,NINA,CHANDER,1974-10-04,S,F,nina16@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N,1,2016-11-09,Corporate
16905,23466,MS.,ALYSSA,MILLER,1964-05-15,S,F,alyssa5@adventure-works.com,"$90,000 ",0,Partial College,Professional,Y,1,2016-08-04,Corporate
16906,23488,MR.,LUIS,NELSON,1961-02-11,M,M,luis42@adventure-works.com,"$70,000 ",5,Partial College,Professional,Y,1,2017-05-09,Corporate
16907,23490,MR.,NICHOLAS,WILSON,1961-12-19,M,M,nicholas8@adventure-works.com,"$90,000 ",4,High School,Professional,Y,1,2016-11-14,Corporate
16908,23497,MRS.,OLIVIA,BRYANT,1955-03-14,M,F,olivia63@adventure-works.com,"$70,000 ",4,High School,Professional,Y,1,2017-04-12,Corporate
16909,23501,MRS.,ISABELLE,PERRY,1936-07-02,M,F,isabelle7@adventure-works.com,"$90,000 ",4,Bachelors,Management,Y,1,2017-03-27,Corporate
16910,23529,MRS.,KENDRA,MUNOZ,1961-08-04,S,F,kendra7@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,N,1,2016-02-20,Corporate
16911,23532,MR.,BRETT,MARTINEZ,1960-03-15,M,M,brett17@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y,1,2016-02-05,Corporate
16912,23548,MS.,HALEY,MORRIS,1976-08-25,S,F,haley2@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,N,1,2017-06-23,Corporate
16913,23570,MRS.,DEANNA,ROMERO,1939-08-03,M,F,deanna35@adventure-works.com,"$40,000 ",2,Bachelors,Management,N,1,2016-10-31,Corporate
16914,23574,MRS.,EBONY,HERNANDEZ,1943-09-12,M,F,ebony26@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y,1,2016-02-20,Corporate
16915,23593,MS.,KRYSTAL,ZHOU,1971-08-03,S,F,krystal8@adventure-works.com,"$120,000 ",0,Partial High School,Management,N,1,2016-02-06,Corporate
16916,23606,MR.,KENNETH,RAJE,1955-04-11,M,M,kenneth12@adventure-works.com,"$130,000 ",3,Partial College,Professional,Y,1,2016-07-20,Corporate
16917,23621,MRS.,FELICIA,TOWNSEND,1952-11-10,M,F,felicia11@adventure-works.com,"$70,000 ",5,Partial High School,Skilled Manual,Y,1,2017-06-19,Corporate
16918,23687,MRS.,MELISSA,FLORES,1944-10-18,S,F,melissa7@adventure-works.com,"$30,000 ",5,Partial High School,Clerical,N,1,2017-01-05,Corporate
16919,23707,MR.,WILLIAM,ANDERSON,1946-07-18,S,M,william25@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y,1,2017-05-22,Corporate
16920,23713,MRS.,ARIANNA,BUTLER,1947-08-20,M,F,arianna12@adventure-works.com,"$70,000 ",2,Bachelors,Management,Y,1,2017-06-21,Corporate
16921,23720,MRS.,ANNA,DAVIS,1949-05-24,M,F,anna66@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,1,2017-05-25,Corporate
16922,23722,MRS.,ANDREA,PEREZ,1949-04-13,M,F,andrea34@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,1,2016-09-20,Corporate
16923,23734,MRS.,MELANIE,WOOD,1951-06-16,M,F,melanie17@adventure-works.com,"$60,000 ",2,Partial College,Professional,N,1,2017-01-15,Corporate
16924,23742,MRS.,MORGAN,COX,1953-07-04,M,F,morgan58@adventure-works.com,"$60,000 ",3,Partial High School,Skilled Manual,Y,1,2017-04-09,Corporate
16925,23751,MRS.,LACEY,LAL,1974-09-21,M,F,lacey43@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,1,2016-09-12,Corporate
16926,23753,MR.,ARTHUR,SARA,1973-03-13,S,M,arthur12@adventure-works.com,"$30,000 ",0,High School,Manual,N,1,2016-10-26,Corporate
16927,23755,MR.,LOUIS,WU,1972-05-09,S,M,louis45@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y,1,2017-02-17,Corporate
16928,23783,MR.,ZACHARY,SMITH,1931-04-08,M,M,zachary40@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y,1,2016-09-04,Corporate
16929,23795,MRS.,LAUREN,MOORE,1955-10-17,S,F,lauren26@adventure-works.com,"$30,000 ",1,High School,Clerical,N,1,2016-09-20,Corporate
16930,23804,MRS.,KRISTEN,MA,1958-07-07,M,F,kristen14@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y,1,2016-09-25,Corporate
16931,23809,MRS.,DANIELLE,SANCHEZ,1958-04-23,M,F,danielle27@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y,1,2017-03-15,Corporate
16932,23837,MR.,JONATHAN,LI,1970-10-15,M,M,jonathan25@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,1,2017-05-20,Corporate
16933,23841,MRS.,SYDNEY,PHILLIPS,1970-03-13,M,F,sydney48@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,1,2017-05-25,Corporate
16934,23853,MR.,ISAAC,PEREZ,1969-12-22,M,M,isaac26@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,1,2017-05-20,Corporate
16935,23855,MR.,CARLOS,WATSON,1969-02-08,M,M,carlos2@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,1,2017-05-23,Corporate
16936,23860,MR.,ERIC,LONG,1968-03-07,M,M,eric18@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y,1,2017-05-08,Corporate
16937,23878,MS.,CHLOE,WOOD,1966-08-07,S,F,chloe68@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y,1,2017-06-09,Corporate
16938,23893,MR.,ZACHARY,CLARK,1965-03-01,M,M,zachary50@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y,1,2016-12-19,Corporate
16939,23897,MRS.,KATRINA,CHAPMAN,1967-03-12,S,F,katrina14@adventure-works.com,"$10,000 ",3,Partial High School,Manual,Y,1,2016-09-15,Corporate
16940,23902,MRS.,JULIE,KUMAR,1967-07-27,M,F,julie12@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y,1,2017-02-16,Corporate
16941,23914,MRS.,TONYA,SHARMA,1964-09-24,M,F,tonya9@adventure-works.com,"$20,000 ",2,High School,Manual,Y,1,2017-03-08,Corporate
16942,23923,MR.,ALEJANDRO,SUN,1966-11-12,S,M,alejandro16@adventure-works.com,"$40,000 ",0,Bachelors,Professional,Y,1,2016-12-18,Corporate
16943,23983,MRS.,TAYLOR,REED,1954-11-22,S,F,taylor4@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,1,2016-11-20,Corporate
16944,24036,MR.,JAY,VAZQUEZ,1969-12-27,S,M,jay44@adventure-works.com,"$20,000 ",0,Partial College,Manual,N,1,2017-03-23,Corporate
16945,24049,MR.,BYRON,GOMEZ,1968-09-16,S,M,byron1@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y,1,2017-03-06,Corporate
16946,24060,MRS.,BONNIE,DENG,1967-02-02,S,F,bonnie6@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N,1,2017-03-21,Corporate
16947,24074,MRS.,GRACE,ALEXANDER,1965-07-09,S,F,grace65@adventure-works.com,"$10,000 ",4,Partial High School,Manual,N,1,2017-03-21,Corporate
16948,24077,MR.,TONY,RAI,1965-03-19,M,M,tony20@adventure-works.com,"$20,000 ",2,High School,Manual,Y,1,2017-03-15,Corporate
16949,24100,MRS.,JENNY,HE,1965-03-27,M,F,jenny20@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,1,2017-01-05,Corporate
16950,24102,MR.,ANDY,TORRES,1964-04-15,M,M,andy16@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,N,1,2016-07-29,Corporate
16951,24111,MR.,CAMERON,LONG,1978-01-15,S,M,cameron4@adventure-works.com,"$20,000 ",0,High School,Manual,N,1,2017-02-16,Corporate
16952,24114,MRS.,KRISTIN,YUAN,1962-04-27,M,F,kristin9@adventure-works.com,"$30,000 ",1,Partial College,Clerical,N,1,2017-02-01,Corporate
16953,24121,MS.,VALERIE,LIU,1977-03-12,S,F,valerie5@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N,1,2017-04-22,Corporate
16954,24129,MR.,JAMIE,GUTIERREZ,1974-04-07,S,M,jamie33@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y,1,2017-01-30,Corporate
16955,24151,MR.,JON,SHAN,1955-08-22,S,M,jon6@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,N,1,2017-03-02,Corporate
16956,24156,MR.,WESLEY,ZHOU,1942-06-10,M,M,wesley9@adventure-works.com,"$20,000 ",1,Partial College,Manual,N,1,2017-03-29,Corporate
16957,24166,MS.,RENEE,ALONSO,1977-05-23,S,F,renee7@adventure-works.com,"$10,000 ",0,High School,Manual,N,1,2016-04-17,Corporate
16958,24212,MR.,TONY,RAJE,1952-09-25,S,M,tony16@adventure-works.com,"$10,000 ",3,Partial College,Manual,N,1,2017-03-10,Corporate
16959,24229,MR.,PEDRO,KAPOOR,1944-06-04,M,M,pedro1@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,Y,1,2016-11-24,Corporate
16960,24280,MR.,PETER,SHAN,1954-10-01,S,M,peter16@adventure-works.com,"$40,000 ",3,Partial High School,Clerical,N,1,2017-01-18,Corporate
16961,24284,MS.,MELISSA,SANDERS,1975-06-11,S,F,melissa26@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N,1,2015-05-02,Corporate
16962,24298,MR.,ROBERT,YANG,1976-10-07,M,M,robert39@adventure-works.com,"$60,000 ",0,Partial College,Professional,Y,1,2016-09-13,Corporate
16963,24308,MS.,DESTINY,SANDERS,1973-01-25,S,F,destiny47@adventure-works.com,"$80,000 ",0,Bachelors,Management,Y,1,2017-06-28,Corporate
16964,24322,,ALEXANDRA,EVANS,1964-02-22,M,,alexandra44@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,Y,1,2017-03-05,Corporate
16965,24323,MRS.,JANET,WRIGHT,1964-07-28,S,F,janet35@adventure-works.com,"$60,000 ",5,Bachelors,Skilled Manual,Y,1,2017-06-07,Corporate
16966,24399,MRS.,KATHERINE,SANCHEZ,1964-01-19,M,F,katherine3@adventure-works.com,"$80,000 ",4,Bachelors,Management,Y,1,2016-09-29,Corporate
16967,24400,MRS.,KAITLYN,PARKER,1964-06-09,M,F,kaitlyn6@adventure-works.com,"$100,000 ",5,Partial College,Professional,N,1,2017-06-17,Corporate
16968,24408,MR.,JORDAN,DIAZ,1963-07-10,M,M,jordan19@adventure-works.com,"$110,000 ",5,Bachelors,Management,Y,1,2017-05-30,Corporate
16969,24413,MR.,NATHAN,LEWIS,1962-02-21,M,M,nathan57@adventure-works.com,"$120,000 ",1,High School,Professional,Y,1,2016-07-16,Corporate
16970,24428,MRS.,HAILEY,PRICE,1960-07-22,M,F,hailey21@adventure-works.com,"$110,000 ",4,Partial College,Professional,Y,1,2017-05-22,Corporate
16971,24433,MR.,LUIS,SIMMONS,1954-07-06,M,M,luis14@adventure-works.com,"$70,000 ",3,High School,Professional,N,1,2016-07-29,Corporate
16972,24436,MRS.,JENNIFER,HERNANDEZ,1953-01-20,M,F,jennifer21@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y,1,2016-08-29,Corporate
16973,24437,MRS.,NICOLE,BLUE,1953-07-07,S,F,nicole31@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,N,1,2016-08-25,Corporate
16974,24481,MR.,DENNIS,SUN,1958-07-17,M,M,dennis14@adventure-works.com,"$90,000 ",2,Bachelors,Management,N,1,2016-06-14,Corporate
16975,24498,MS.,ANGELA,WASHINGTON,1978-04-16,S,F,angela16@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N,1,2016-12-12,Corporate
16976,24499,MS.,OLIVIA,LEWIS,1977-12-02,S,F,olivia20@adventure-works.com,"$30,000 ",0,Partial High School,Clerical,N,1,2016-11-22,Corporate
16977,24507,MS.,MADISON,GARCIA,1976-09-07,S,F,madison17@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N,1,2017-03-17,Corporate
16978,24527,MR.,GAVIN,COLEMAN,1967-07-06,M,M,gavin5@adventure-works.com,"$110,000 ",0,Graduate Degree,Management,Y,1,2016-08-31,Corporate
16979,24528,MS.,KATHERINE,HERNANDEZ,1967-11-13,S,F,katherine66@adventure-works.com,"$110,000 ",0,Graduate Degree,Management,N,1,2016-08-08,Corporate
16980,24541,MR.,JANET,SHEPERDIGIAN,1956-01-24,M,M,janet3@adventure-works.com,"$170,000 ",3,Partial College,Professional,Y,1,2017-06-20,Corporate
16981,24563,MRS.,ADRIANA,RODRIGUEZ,1954-04-04,M,F,adriana20@adventure-works.com,"$130,000 ",3,Partial College,Professional,Y,1,2017-01-27,Corporate
16982,24610,MR.,TROY,KAPOOR,1972-11-06,S,M,troy1@adventure-works.com,"$130,000 ",4,High School,Management,N,1,2017-03-13,Corporate
16983,24623,MRS.,BETH,TORRES,1938-03-18,M,F,beth14@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y,1,2015-02-08,Corporate
16984,24647,MR.,JOSE,SIMMONS,1944-04-26,S,M,jose9@adventure-works.com,"$30,000 ",5,Partial High School,Clerical,N,1,2017-05-04,Corporate
16985,24691,MS.,MEREDITH,CARLSON,1980-05-17,M,F,meredith42@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y,1,2016-11-28,Corporate
16986,24698,MR.,BLAKE,CARTER,1973-05-23,S,M,blake37@adventure-works.com,"$30,000 ",0,High School,Manual,Y,1,2017-04-06,Corporate
16987,24749,MR.,MARSHALL,GUO,1957-09-27,M,M,marshall16@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y,1,2017-03-27,Corporate
16988,24756,MR.,CARLOS,BELL,1958-08-05,M,M,carlos16@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y,1,2017-02-20,Corporate
16989,24758,MRS.,GABRIELLA,ADAMS,1959-12-11,M,F,gabriella39@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N,1,2017-04-08,Corporate
16990,24775,MRS.,ALEXANDRA,ALEXANDER,1971-12-27,M,F,alexandra40@adventure-works.com,"$70,000 ",1,Graduate Degree,Skilled Manual,Y,1,2016-02-23,Corporate
16991,24811,MRS.,TRINITY,RAMIREZ,1967-07-12,S,F,trinity6@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,N,1,2017-04-03,Corporate
16992,24828,MS.,BROOKE,REED,1965-03-03,S,F,brooke18@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y,1,2017-05-20,Corporate
16993,24842,MRS.,MONIQUE,ALONSO,1955-05-22,S,F,monique4@adventure-works.com,"$90,000 ",3,High School,Professional,N,1,2016-12-18,Corporate
16994,24843,MR.,BRYANT,SUBRAM,1955-04-25,M,M,bryant12@adventure-works.com,"$130,000 ",3,Partial College,Professional,N,1,2017-03-24,Corporate
16995,24849,MRS.,BRIANNA,WARD,1946-08-09,M,F,brianna39@adventure-works.com,"$100,000 ",2,Bachelors,Management,N,1,2017-05-07,Corporate
16996,24853,MR.,MIGUEL,LONG,1954-04-04,S,M,miguel56@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y,1,2017-02-18,Corporate
16997,24877,MRS.,MANDY,ZHAO,1948-06-05,M,F,mandy12@adventure-works.com,"$80,000 ",5,High School,Management,Y,1,2015-09-20,Corporate
16998,24908,MR.,MARC,BLANCO,1972-05-22,S,M,marc19@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y,1,2015-11-16,Corporate
16999,24926,MR.,ERIC,ROBERTS,1948-11-06,S,M,eric46@adventure-works.com,"$30,000 ",4,High School,Professional,N,1,2017-06-26,Corporate
17000,24934,MRS.,LINDSAY,TANG,1937-04-22,S,F,lindsay4@adventure-works.com,"$50,000 ",3,Graduate Degree,Management,N,1,2017-06-05,Corporate
17001,24952,MRS.,AMANDA,LONG,1943-09-11,S,F,amanda31@adventure-works.com,"$60,000 ",4,Bachelors,Management,N,1,2016-08-17,Corporate
17002,25000,MS.,ALLISON,TURNER,1979-10-18,S,F,allison27@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N,1,2017-06-15,Corporate
17003,25035,MRS.,MANDY,LIN,1955-05-02,S,F,mandy9@adventure-works.com,"$80,000 ",2,Partial College,Skilled Manual,N,1,2016-02-06,Corporate
17004,25065,MR.,THOMAS,HENDERSON,1957-11-22,M,M,thomas6@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,Y,1,2016-10-01,Corporate
17005,25068,MR.,ROBERT,SHAN,1964-06-21,S,M,robert42@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,N,1,2017-04-15,Corporate
17006,25084,MR.,DALTON,JAMES,1961-10-10,M,M,dalton69@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,N,1,2017-06-14,Corporate
17007,25089,MS.,CHRISTY,XIE,1960-09-08,S,F,christy22@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,1,2017-03-24,Corporate
17008,25090,MR.,IVAN,SARA,1960-07-02,M,M,ivan6@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,1,2017-06-12,Corporate
17009,25098,MR.,LOGAN,LONG,1960-07-27,M,M,logan12@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,N,1,2016-08-26,Corporate
17010,25118,MR.,GERALD,DIAZ,1967-12-08,M,M,gerald11@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y,1,2017-02-21,Corporate
17011,25145,MR.,CLAYTON,YANG,1974-08-25,S,M,clayton5@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y,1,2016-12-23,Corporate
17012,25149,MRS.,SAMANTHA,GRIFFIN,1957-12-15,M,F,samantha43@adventure-works.com,"$60,000 ",2,High School,Professional,Y,1,2017-06-02,Corporate
17013,25179,MR.,MIGUEL,THOMPSON,1961-02-05,M,M,miguel15@adventure-works.com,"$80,000 ",5,Partial College,Professional,Y,1,2017-03-28,Corporate
17014,25189,,AIDAN,HAYES,1936-04-14,M,,aidan24@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,Y,1,2017-01-26,Corporate
17015,25231,MRS.,OLIVIA,MOORE,1959-06-22,S,F,olivia7@adventure-works.com,"$90,000 ",1,Bachelors,Professional,N,1,2016-06-14,Corporate
17016,25242,MRS.,SUSAN,HU,1958-04-21,S,F,susan31@adventure-works.com,"$90,000 ",2,Bachelors,Management,N,1,2016-06-15,Corporate
17017,25259,MR.,ETHAN,THOMAS,1979-09-22,M,M,ethan44@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,N,1,2016-10-15,Corporate
17018,25269,MRS.,TABITHA,MARTIN,1939-04-03,S,F,tabitha19@adventure-works.com,"$60,000 ",2,Graduate Degree,Management,Y,1,2017-03-13,Corporate
17019,25278,MS.,BRIANNA,BUTLER,1976-12-21,M,F,brianna59@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y,1,2017-04-04,Corporate
17020,25310,MS.,JANELLE,KAPOOR,1971-10-12,S,F,janelle1@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N,1,2016-08-02,Corporate
17021,25329,MRS.,JACQUELYN,MORENO,1974-06-20,S,F,jacquelyn6@adventure-works.com,"$40,000 ",3,Partial College,Clerical,N,1,2016-09-14,Corporate
17022,25420,MRS.,JORDAN,SCOTT,1967-12-27,M,F,jordan42@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y,1,2017-01-21,Corporate
17023,25424,MR.,IAN,ROBERTS,1966-08-03,S,M,ian35@adventure-works.com,"$70,000 ",0,Graduate Degree,Professional,N,1,2017-05-01,Corporate
